zip,settlement,short,latitude,longitude,cleaned_settlement
7683,Helesfa,BA,46.0833,17.9833,helesfa
7683,Dinnyeberki,BA,46.0833,17.95,dinnyeberki
7683,Cserdi,BA,46.0667,18.0,cserdi
7691,Pécs,BA,46.0833,17.95,pécs
7691,Dinnyeberki,BA,46.0833,17.95,dinnyeberki
7693,Pécs,BA,46.0833,17.95,pécs
7693,Dinnyeberki,BA,46.0833,17.95,dinnyeberki
7694,Hosszúhetény,BA,46.15,18.35,hosszúhetény
7695,Ófalu,BA,46.2167,18.5333,ófalu
7695,Mecseknádasd,BA,46.2167,18.4667,mecseknádasd
7695,Óbánya,BA,46.2167,18.4167,óbánya
7696,Hidas,BA,46.2667,18.5,hidas
7700,Mohács,BA,45.9931,18.6831,mohács
7701,Mohács,BA,45.9931,18.6831,mohács
7702,Mohács,BA,45.9931,18.6831,mohács
7711,Bár,BA,46.05,18.7167,bár
7712,Dunaszekcső,BA,46.0833,18.7667,dunaszekcső
7714,Dunaszekcső,BA,46.0833,18.7667,dunaszekcső
7715,Dunaszekcső,BA,46.0833,18.7667,dunaszekcső
7716,Homorúd,BA,45.9814,18.7922,homorúd
7717,Kölked,BA,45.9503,18.7078,kölked
7718,Udvar,BA,45.9006,18.6597,udvar
7720,Apátvarasd,BA,46.1833,18.4833,apátvarasd
7720,Martonfa,BA,46.1167,18.3833,martonfa
7720,Lovászhetény,BA,46.1667,18.4833,lovászhetény
7720,Zengővárkony,BA,46.1667,18.4333,zengővárkony
7720,Pécsvárad,BA,46.15,18.4167,pécsvárad
7723,Erdősmecske,BA,46.1833,18.5167,erdősmecske
7724,Feked,BA,46.1667,18.5667,feked
7725,Szebény,BA,46.1333,18.6,szebény
7726,Véménd,BA,46.15,18.6167,véménd
7727,Palotabozsok,BA,46.1333,18.65,palotabozsok
7728,Görcsönydoboka,BA,46.0667,18.6333,görcsönydoboka
7728,Somberek,BA,46.0833,18.6667,somberek
7731,Nagypall,BA,46.15,18.45,nagypall
7732,Fazekasboda,BA,46.1167,18.4833,fazekasboda
7733,Maráza,BA,46.0667,18.5167,maráza
7733,Geresdlak,BA,46.1,18.5333,geresdlak
7735,Szűr,BA,46.1,18.5833,szűr
7735,Erdősmárok,BA,46.05,18.55,erdősmárok
7735,Himesháza,BA,46.0833,18.5667,himesháza
7737,Székelyszabar,BA,46.05,18.6,székelyszabar
7741,Bogád,BA,46.0833,18.3333,bogád
7741,Nagykozár,BA,46.0667,18.3333,nagykozár
7741,Romonya,BA,46.0833,18.35,romonya
7742,Bogád,BA,46.0833,18.3333,bogád
7743,Romonya,BA,46.0833,18.35,romonya
7744,Ellend,BA,46.05,18.3833,ellend
7745,Olasz,BA,46.0167,18.4167,olasz
7745,Hásságy,BA,46.0333,18.3833,hásságy
7747,Belvárdgyula,BA,45.9722,18.4339,belvárdgyula
7747,Birján,BA,45.9978,18.3747,birján
7751,Szederkény,BA,45.9969,18.4578,szederkény
7751,Monyoród,BA,46.0,18.4833,monyoród
7752,Versend,BA,45.9953,18.5114,versend
7753,Szajk,BA,45.9906,18.5314,szajk
7754,Bóly,BA,45.9672,18.5183,bóly
7755,Töttös,BA,45.9156,18.5422,töttös
7756,Borjád,BA,45.9339,18.4672,borjád
7756,Pócsa,BA,45.9097,18.4708,pócsa
7756,Kisbudmér,BA,45.9125,18.4475,kisbudmér
7756,Nagybudmér,BA,45.9361,18.4456,nagybudmér
7757,Babarc,BA,45.9981,18.5547,babarc
7757,Liptód,BA,46.05,18.5167,liptód
7759,Lánycsók,BA,46.0,18.6333,lánycsók
7759,Kisnyárád,BA,46.0333,18.5667,kisnyárád
7761,Lothárd,BA,45.9989,18.3525,lothárd
7761,Kozármisleny,BA,46.0333,18.3,kozármisleny
7761,Magyarsarlós,BA,46.0333,18.3667,magyarsarlós
7762,Pécsudvard,BA,46.0167,18.2833,pécsudvard
7763,Áta,BA,45.9364,18.2947,áta
7763,Szemely,BA,46.0167,18.3333,szemely
7763,Egerág,BA,45.9839,18.3047,egerág
7763,Szőkéd,BA,45.9667,18.2869,szőkéd
7763,Kisherend,BA,45.9661,18.3297,kisherend
7766,Pécsdevecser,BA,45.9567,18.3842,pécsdevecser
7766,Újpetre,BA,45.9367,18.3625,újpetre
7766,Peterd,BA,45.9742,18.3589,peterd
7766,Kiskassa,BA,45.9531,18.3978,kiskassa
7768,Kistótfalu,BA,45.9075,18.3075,kistótfalu
7768,Vokány,BA,45.9094,18.3361,vokány
7771,Palkonya,BA,45.8967,18.3897,palkonya
7772,Ivánbattyán,BA,45.9072,18.4181,ivánbattyán
7772,Villánykövesd,BA,45.8822,18.4253,villánykövesd
7773,Villány,BA,45.8689,18.4539,villány
7773,Kisjakabfalva,BA,45.8958,18.4347,kisjakabfalva
7774,Márok,BA,45.8736,18.5086,márok
7775,Illocska,BA,45.8003,18.5225,illocska
7775,Magyarbóly,BA,45.8419,18.4914,magyarbóly
7775,Kislippó,BA,45.8272,18.5297,kislippó
7775,Lapáncsa,BA,45.8192,18.4978,lapáncsa
7781,Ivándárda,BA,45.8306,18.5903,ivándárda
7781,Lippó,BA,45.8628,18.57,lippó
7781,Sárok,BA,45.8411,18.6114,sárok
7782,Bezedek,BA,45.8647,18.5864,bezedek
7783,Majs,BA,45.9092,18.6003,majs
7784,Nagynyárád,BA,45.9433,18.5781,nagynyárád
7785,Sátorhely,BA,45.9408,18.6344,sátorhely
7800,Kisharsány,BA,45.8586,18.3642,kisharsány
7800,Siklós,BA,45.8553,18.2986,siklós
7800,Nagytótfalu,BA,45.8639,18.3453,nagytótfalu
7801,Nagytótfalu,BA,45.8639,18.3453,nagytótfalu
7802,Nagytótfalu,BA,45.8639,18.3453,nagytótfalu
7811,Bisse,BA,45.9078,18.2581,bisse
7811,Szalánta,BA,45.9486,18.2375,szalánta
7811,Bosta,BA,45.9483,18.2092,bosta
7811,Szilvás,BA,45.9622,18.2,szilvás
7811,Csarnóta,BA,45.8953,18.2147,csarnóta
7811,Túrony,BA,45.9044,18.2317,túrony
7812,Garé,BA,45.9189,18.1933,garé
7813,Szava,BA,45.9022,18.1761,szava
7814,Babarcszőlős,BA,45.9,18.1364,babarcszőlős
7814,Ócsárd,BA,45.9342,18.1519,ócsárd
7814,Kisdér,BA,45.9406,18.1281,kisdér
7814,Siklósbodony,BA,45.9103,18.1203,siklósbodony
7815,Harkány,BA,45.8478,18.2375,harkány
7817,Rádfalva,BA,45.8597,18.1258,rádfalva
7817,Diósviszló,BA,45.8772,18.1633,diósviszló
7817,Márfa,BA,45.86,18.1853,márfa
7822,Nagyharsány,BA,45.8464,18.3922,nagyharsány
7823,Kistapolca,BA,45.8219,18.3847,kistapolca
7823,Siklósnagyfalu,BA,45.8197,18.3614,siklósnagyfalu
7824,Egyházasharaszti,BA,45.8094,18.3336,egyházasharaszti
7824,Old,BA,45.7881,18.3522,old
7826,Alsószentmárton,BA,45.7892,18.3056,alsószentmárton
7827,Kásád,BA,45.7783,18.3989,kásád
7827,Beremend,BA,45.7853,18.4347,beremend
7831,Pellérd,BA,46.0333,18.15,pellérd
7833,Görcsöny,BA,45.9694,18.1358,görcsöny
7833,Szőke,BA,45.96,18.1858,szőke
7833,Regenye,BA,45.9692,18.1681,regenye
7834,Baksa,BA,45.9536,18.0889,baksa
7834,Tengeri,BA,45.9261,18.0881,tengeri
7834,Téseny,BA,45.9399,18.0885,téseny
7836,Bogádmindszent,BA,45.9069,18.0406,bogádmindszent
7836,Ózdfalu,BA,45.9292,18.0217,ózdfalu
7837,Hegyszentmárton,BA,45.9039,18.09,hegyszentmárton
7838,Nagycsány,BA,45.8667,17.95,nagycsány
7838,Hirics,BA,45.8167,18.0,hirics
7838,Piskó,BA,45.8167,17.95,piskó
7838,Besence,BA,45.9,17.9667,besence
7838,Vajszló,BA,45.8633,17.9761,vajszló
7838,Lúzsok,BA,45.8333,17.95,lúzsok
7838,Páprád,BA,45.8925,18.0097,páprád
7838,Vejti,BA,45.8167,17.9667,vejti
7839,Kemse,BA,45.8167,17.9167,kemse
7839,Zaláta,BA,45.8167,17.8833,zaláta
7841,Baranyahídvég,BA,45.8464,18.0233,baranyahídvég
7841,Sámod,BA,45.8544,18.0375,sámod
7841,Adorjás,BA,45.8506,18.0628,adorjás
7841,Kisszentmárton,BA,45.8242,18.0242,kisszentmárton
7841,Kórós,BA,45.8669,18.0844,kórós
7843,Cún,BA,45.8125,18.0669,cún
7843,Kémes,BA,45.8242,18.1011,kémes
7843,Drávapiski,BA,45.84,18.1011,drávapiski
7843,Tésenfa,BA,45.8131,18.1183,tésenfa
7843,Szaporca,BA,45.8136,18.1044,szaporca
7846,Drávacsepely,BA,45.8292,18.1386,drávacsepely
7847,Kovácshida,BA,45.8342,18.1814,kovácshida
7847,Drávaszerdahely,BA,45.8358,18.1633,drávaszerdahely
7847,Ipacsfa,BA,45.8347,18.2033,ipacsfa
7849,Drávacsehi,BA,45.8128,18.1672,drávacsehi
7850,Drávapalkonya,BA,45.8031,18.1789,drávapalkonya
7851,Drávapalkonya,BA,45.8031,18.1789,drávapalkonya
7851,Drávacsehi,BA,45.8128,18.1672,drávacsehi
7851,Drávaszabolcs,BA,45.8058,18.2114,drávaszabolcs
7853,Gordisa,BA,45.7964,18.2333,gordisa
7854,Matty,BA,45.7981,18.2661,matty
7900,Botykapeterd,BA,46.05,17.8667,botykapeterd
7900,Szigetvár,BA,46.05,17.8,szigetvár
7900,Csertő,BA,46.1,17.8167,csertő
7901,Csertő,BA,46.1,17.8167,csertő
7912,Nyugotszenterzsébet,BA,46.0833,17.9167,nyugotszenterzsébet
7912,Nagyváty,BA,46.0667,17.9333,nagyváty
7912,Nagypeterd,BA,46.05,17.9,nagypeterd
7913,Szentdénes,BA,46.0,17.9333,szentdénes
7914,Katádfa,BA,46.0,17.8667,katádfa
7914,Rózsafa,BA,46.0167,17.8833,rózsafa
7914,Bánfa,BA,45.9833,17.8833,bánfa
7915,Szentegát,BA,45.9667,17.8333,szentegát
7915,Dencsháza,BA,46.0,17.8333,dencsháza
7918,Tótújfalu,SO,45.8994,17.6556,tótújfalu
7918,Szentborbás,SO,45.8833,17.6667,szentborbás
7918,Lakócsa,SO,45.8964,17.6839,lakócsa
7921,Somogyhatvan,BA,46.1167,17.7167,somogyhatvan
7922,Basal,BA,46.0667,17.7833,basal
7922,Somogyapáti,BA,46.0833,17.75,somogyapáti
7922,Somogyviszló,BA,46.1167,17.7667,somogyviszló
7922,Patapoklosi,BA,46.0667,17.75,patapoklosi
7923,Basal,BA,46.0667,17.7833,basal
7924,Somogyviszló,BA,46.1167,17.7667,somogyviszló
7925,Magyarlukafa,BA,46.1667,17.7667,magyarlukafa
7925,Somogyhárságy,BA,46.1667,17.7833,somogyhárságy
7926,Vásárosbéc,BA,46.1833,17.7333,vásárosbéc
7932,Almáskeresztúr,BA,46.1167,17.9,almáskeresztúr
7932,Szulimán,BA,46.1333,17.8,szulimán
7932,Mozsgó,BA,46.1167,17.85,mozsgó
7934,Almamellék,BA,46.15,17.8833,almamellék
7935,Horváthertelend,BA,46.1667,17.9167,horváthertelend
7935,Csebény,BA,46.1833,17.9333,csebény
7935,Ibafa,BA,46.15,17.9167,ibafa
7936,Szentlászló,BA,46.15,17.8333,szentlászló
7937,Boldogasszonyfa,BA,46.1833,17.8333,boldogasszonyfa
7940,Szentlőrinc,BA,46.05,17.9833,szentlőrinc
7940,Csonkamindszent,BA,46.05,17.9667,csonkamindszent
7940,Kacsóta,BA,46.0333,17.95,kacsóta
7951,Gerde,BA,45.9897,18.0242,gerde
7951,Pécsbagota,BA,45.9903,18.0733,pécsbagota
7951,Szabadszentkirály,BA,46.0167,18.0333,szabadszentkirály
7951,Velény,BA,45.9803,18.0533,velény
7953,Királyegyháza,BA,46.0,17.9667,királyegyháza
7954,Gilvánfa,BA,45.9167,17.9667,gilvánfa
7954,Magyartelek,BA,45.9333,17.9833,magyartelek
7954,Gyöngyfa,BA,45.9667,17.95,gyöngyfa
7954,Kisasszonyfa,BA,45.9467,18.0061,kisasszonyfa
7954,Magyarmecske,BA,45.95,17.9667,magyarmecske
7957,Okorág,BA,45.9167,17.8833,okorág
7958,Kákics,BA,45.9025,17.8528,kákics
7960,Marócsa,BA,45.9167,17.8167,marócsa
7960,Drávaiványi,BA,45.85,17.8167,drávaiványi
7960,Sellye,BA,45.8747,17.8439,sellye
7960,Drávasztára,BA,45.8167,17.8167,drávasztára
7960,Sósvertike,BA,45.8333,17.8667,sósvertike
7960,Sumony,BA,45.9714,17.9058,sumony
7964,Csányoszró,BA,45.8819,17.9019,csányoszró
7966,Bogdása,BA,45.8833,17.8,bogdása
7967,Markóc,BA,45.8667,17.7667,markóc
7967,Drávafok,BA,45.8864,17.76,drávafok
7967,Drávakeresztúr,BA,45.8333,17.7667,drávakeresztúr
7968,Felsőszentmárton,BA,45.8522,17.7,felsőszentmárton
7971,Hobol,BA,46.0167,17.7667,hobol
7972,Gyöngyösmellék,BA,45.9833,17.7,gyöngyösmellék
7972,Pettend,BA,46.0,17.7,pettend
7973,Bürüs,BA,45.9667,17.7667,bürüs
7973,Teklafalu,BA,45.95,17.7333,teklafalu
7973,Endrőc,BA,45.9294,17.7586,endrőc
7973,Várad,BA,45.9667,17.75,várad
7975,Kétújfalu,BA,45.9669,17.705,kétújfalu
7976,Zádor,BA,45.9667,17.6653,zádor
7976,Szörény,BA,45.9667,17.6833,szörény
7977,Drávagárdony,SO,45.95,17.6167,drávagárdony
7977,Potony,SO,45.9303,17.6433,potony
7977,Kastélyosdombó,SO,45.9544,17.6133,kastélyosdombó
7979,Drávatamási,SO,45.9444,17.5694,drávatamási
7980,Pettend,BA,46.0,17.7,pettend
7981,Kistamási,BA,46.0167,17.7333,kistamási
7981,Merenye,BA,46.0667,17.7,merenye
7981,Tótszentgyörgy,BA,46.0333,17.725,tótszentgyörgy
7981,Molvány,BA,46.0333,17.75,molvány
7981,Nemeske,BA,46.0167,17.7167,nemeske
7985,Kisdobsza,BA,46.0333,17.6667,kisdobsza
7985,Nagydobsza,BA,46.0333,17.6667,nagydobsza
7987,Istvándi,SO,46.0167,17.6333,istvándi
7988,Darány,SO,45.9803,17.5853,darány
8000,Székesfehérvár,FE,47.2,18.4166,székesfehérvár
8001,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8002,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8003,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8004,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8005,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8006,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8007,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8008,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8011,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8019,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8020,Székesfehérvár,FE,47.2,18.4167,székesfehérvár
8041,Csór,FE,47.2,18.2667,csór
8042,Moha,FE,47.25,18.3333,moha
8043,Iszkaszentgyörgy,FE,47.2333,18.3,iszkaszentgyörgy
8044,Kincsesbánya,FE,47.25,18.2667,kincsesbánya
8045,Isztimér,FE,47.2833,18.2,isztimér
8046,Bakonykúti,FE,47.25,18.2,bakonykúti
8051,Sárkeresztes,FE,47.25,18.35,sárkeresztes
8052,Fehérvárcsurgó,FE,47.3,18.2667,fehérvárcsurgó
8053,Bodajk,FE,47.3167,18.2333,bodajk
8054,Bodajk,FE,47.3167,18.2333,bodajk
8055,Balinka,FE,47.3167,18.1833,balinka
8056,Bakonycsernye,FE,47.3167,18.0833,bakonycsernye
8060,Mór,FE,47.3833,18.2,mór
8061,Mór,FE,47.3833,18.2,mór
8062,Mór,FE,47.3833,18.2,mór
8065,Nagyveleg,FE,47.3667,18.1167,nagyveleg
8066,Pusztavám,FE,47.4333,18.2333,pusztavám
8071,Magyaralmás,FE,47.3,18.3333,magyaralmás
8072,Söréd,FE,47.3167,18.2833,söréd
8073,Csákberény,FE,47.35,18.3333,csákberény
8074,Csókakő,FE,47.35,18.2667,csókakő
8080,Bodmér,FE,47.45,18.55,bodmér
8081,Zámoly,FE,47.3167,18.4167,zámoly
8082,Gánt,FE,47.3833,18.4,gánt
8083,Csákvár,FE,47.4,18.45,csákvár
8084,Csákvár,FE,47.4,18.45,csákvár
8085,Vértesboglár,FE,47.4333,18.5333,vértesboglár
8086,Felcsút,FE,47.45,18.5833,felcsút
8087,Alcsútdoboz,FE,47.4167,18.6167,alcsútdoboz
8088,Tabajd,FE,47.4,18.6333,tabajd
8089,Vértesacsa,FE,47.3667,18.5833,vértesacsa
8092,Pátka,FE,47.2833,18.5,pátka
8093,Lovasberény,FE,47.3,18.55,lovasberény
8095,Pákozd,FE,47.2167,18.55,pákozd
8096,Sukoró,FE,47.2333,18.6167,sukoró
8097,Nadap,FE,47.2667,18.6167,nadap
8100,Várpalota,VE,47.2,18.1333,várpalota
8101,Várpalota,VE,47.2,18.1333,várpalota
8102,Várpalota,VE,47.2,18.1333,várpalota
8103,Várpalota,VE,47.2,18.1333,várpalota
8104,Várpalota,VE,47.2,18.1333,várpalota
8105,Pétfürdő,VE,47.1667,18.1167,pétfürdő
8109,Tés,VE,47.2667,18.0333,tés
8111,Seregélyes,FE,47.1,18.5833,seregélyes
8112,Zichyújfalu,FE,47.1333,18.6833,zichyújfalu
8121,Tác,FE,47.0833,18.4,tác
8122,Csősz,FE,47.0333,18.4167,csősz
8123,Soponya,FE,47.0167,18.45,soponya
8124,Káloz,FE,46.95,18.4833,káloz
8125,Sárkeresztúr,FE,47.0,18.55,sárkeresztúr
8126,Sárszentágota,FE,46.9667,18.5667,sárszentágota
8127,Aba,FE,47.0333,18.5167,aba
8130,Enying,FE,46.9333,18.25,enying
8131,Enying,FE,46.9333,18.25,enying
8132,Lepsény,FE,47.0,18.25,lepsény
8133,Mezőszentgyörgy,FE,47.0,18.2833,mezőszentgyörgy
8134,Mátyásdomb,FE,46.9167,18.35,mátyásdomb
8135,Dég,FE,46.8667,18.45,dég
8136,Lajoskomárom,FE,46.85,18.35,lajoskomárom
8137,Mezőkomárom,FE,46.8333,18.2833,mezőkomárom
8138,Szabadhídvég,FE,46.8167,18.2833,szabadhídvég
8142,Úrhida,FE,47.1333,18.3333,úrhida
8143,Sárszentmihály,FE,47.15,18.3333,sárszentmihály
8144,Sárkeszi,FE,47.1667,18.2833,sárkeszi
8145,Nádasdladány,FE,47.1333,18.25,nádasdladány
8146,Jenő,FE,47.1,18.25,jenő
8151,Szabadbattyán,FE,47.1167,18.3833,szabadbattyán
8152,Kőszárhegy,FE,47.1,18.3333,kőszárhegy
8153,Kőszárhegy,FE,47.1,18.3333,kőszárhegy
8154,Polgárdi,FE,47.05,18.3,polgárdi
8156,Kisláng,FE,46.9667,18.3833,kisláng
8157,Füle,FE,47.05,18.25,füle
8161,Ősi,VE,47.15,18.2,ősi
8162,Küngös,VE,47.0667,18.1833,küngös
8163,Csajág,VE,47.05,18.1833,csajág
8164,Balatonfőkajár,VE,47.0167,18.2167,balatonfőkajár
8171,Balatonvilágos,VE,46.9667,18.1667,balatonvilágos
8172,Balatonvilágos,VE,46.9667,18.1667,balatonvilágos
8173,Balatonvilágos,VE,46.9667,18.1667,balatonvilágos
8174,Balatonkenese,VE,47.0333,18.1167,balatonkenese
8175,Balatonfűzfő,VE,47.0667,18.05,balatonfűzfő
8181,Berhida,VE,47.1167,18.1333,berhida
8182,Berhida,VE,47.1167,18.1333,berhida
8183,Papkeszi,VE,47.0833,18.0833,papkeszi
8184,Papkeszi,VE,47.0833,18.0833,papkeszi
8191,Öskü,VE,47.1667,18.0833,öskü
8192,Hajmáskér,VE,47.15,18.0167,hajmáskér
8193,Sóly,VE,47.1333,18.0333,sóly
8194,Vilonya,VE,47.1167,18.0667,vilonya
8195,Királyszentistván,VE,47.1,18.05,királyszentistván
8196,Litér,VE,47.1,18.0167,litér
8200,Veszprém,VE,47.1,17.9167,veszprém
8201,Veszprém,VE,47.1,17.9167,veszprém
8202,Veszprém,VE,47.1,17.9167,veszprém
8204,Veszprém,VE,47.1,17.9167,veszprém
8205,Veszprém,VE,47.1,17.9167,veszprém
8206,Veszprém,VE,47.1,17.9167,veszprém
8207,Veszprém,VE,47.1,17.9167,veszprém
8220,Balatonalmádi,VE,47.033,18.0164,balatonalmádi
8221,Balatonalmádi,VE,47.0333,18.0167,balatonalmádi
8222,Balatonalmádi,VE,47.0333,18.0167,balatonalmádi
8225,Szentkirályszabadja,VE,47.05,17.9667,szentkirályszabadja
8226,Alsóörs,VE,46.9833,17.9833,alsóörs
8227,Felsőörs,VE,47.0167,17.95,felsőörs
8228,Lovas,VE,47.0,17.9667,lovas
8229,Csopak,VE,46.9833,17.9333,csopak
8229,Paloznak,VE,46.9833,17.95,paloznak
8230,Balatonfüred,VE,46.95,17.8833,balatonfüred
8230,Balatonszőlős,VE,46.9616,17.875,balatonszőlős
8231,Balatonszőlős,VE,46.9667,17.8333,balatonszőlős
8232,Balatonszőlős,VE,46.9667,17.8333,balatonszőlős
8233,Balatonszőlős,VE,46.9667,17.8333,balatonszőlős
8236,Balatonszőlős,VE,46.9667,17.8333,balatonszőlős
8237,Tihany,VE,46.9167,17.9,tihany
8241,Aszófő,VE,46.9333,17.8333,aszófő
8242,Örvényes,VE,46.9167,17.8167,örvényes
8242,Balatonudvari,VE,46.9,17.8167,balatonudvari
8243,Balatonakali,VE,46.8833,17.75,balatonakali
8244,Dörgicse,VE,46.9167,17.7167,dörgicse
8245,Pécsely,VE,46.95,17.7833,pécsely
8245,Vászoly,VE,46.9333,17.7667,vászoly
8246,Tótvázsony,VE,47.0167,17.7833,tótvázsony
8247,Hidegkút,VE,47.0,17.8333,hidegkút
8248,Veszprémfajsz,VE,47.0333,17.9,veszprémfajsz
8248,Nemesvámos,VE,47.05,17.8833,nemesvámos
8251,Zánka,VE,46.8833,17.6833,zánka
8252,Balatonszepezd,VE,46.85,17.6667,balatonszepezd
8253,Révfülöp,VE,46.8333,17.6333,révfülöp
8254,Kővágóörs,VE,46.85,17.6,kővágóörs
8254,Kékkút,VE,46.85,17.5667,kékkút
8255,Balatonrendes,VE,46.8333,17.5833,balatonrendes
8256,Salföld,VE,46.8333,17.55,salföld
8256,Ábrahámhegy,VE,46.8167,17.5667,ábrahámhegy
8257,Salföld,VE,46.8333,17.55,salföld
8258,Badacsonytomaj,VE,46.8,17.5167,badacsonytomaj
8261,Badacsonytomaj,VE,46.8,17.5167,badacsonytomaj
8263,Badacsonytördemic,VE,46.8167,17.4833,badacsonytördemic
8264,Szigliget,VE,46.8,17.4333,szigliget
8265,Hegymagas,VE,46.8333,17.4333,hegymagas
8271,Mencshely,VE,46.95,17.7,mencshely
8272,Balatoncsicsó,VE,46.9333,17.6667,balatoncsicsó
8272,Szentjakabfa,VE,46.9333,17.6667,szentjakabfa
8272,Szentantalfa,VE,46.9167,17.6833,szentantalfa
8272,Óbudavár,VE,46.9333,17.7,óbudavár
8272,Tagyon,VE,46.9,17.6833,tagyon
8273,Monoszló,VE,46.9,17.65,monoszló
8274,Köveskál,VE,46.8833,17.6,köveskál
8275,Balatonhenye,VE,46.9167,17.6167,balatonhenye
8281,Szentbékkálla,VE,46.8833,17.5667,szentbékkálla
8282,Mindszentkálla,VE,46.8667,17.55,mindszentkálla
8283,Káptalantóti,VE,46.85,17.5167,káptalantóti
8284,Kisapáti,VE,46.85,17.4667,kisapáti
8284,Nemesgulács,VE,46.8333,17.4833,nemesgulács
8286,Gyulakeszi,VE,46.8667,17.4833,gyulakeszi
8291,Vöröstó,VE,46.9667,17.7167,vöröstó
8291,Barnag,VE,46.9833,17.75,barnag
8291,Nagyvázsony,VE,46.9833,17.7,nagyvázsony
8291,Pula,VE,47.0,17.65,pula
8292,Öcs,VE,47.0,17.6167,öcs
8294,Kapolcs,VE,46.95,17.6167,kapolcs
8294,Vigántpetend,VE,46.9667,17.6333,vigántpetend
8295,Taliándörögd,VE,46.9833,17.5667,taliándörögd
8296,Hegyesd,VE,46.9167,17.5167,hegyesd
8296,Monostorapáti,VE,46.9167,17.5667,monostorapáti
8297,Hegyesd,VE,46.9167,17.5167,hegyesd
8300,Raposka,VE,46.8806,17.4362,raposka
8300,Tapolca,VE,46.8833,17.4333,tapolca
8301,Raposka,VE,46.85,17.4333,raposka
8302,Raposka,VE,46.85,17.4333,raposka
8303,Raposka,VE,46.85,17.4333,raposka
8308,Zalahaláp,VE,46.9167,17.4667,zalahaláp
8308,Sáska,VE,46.9333,17.4833,sáska
8311,Nemesvita,VE,46.8167,17.3667,nemesvita
8312,Balatonederics,VE,46.8167,17.3833,balatonederics
8313,Balatongyörök,ZA,46.75,17.3667,balatongyörök
8314,Vonyarcvashegy,ZA,46.75,17.3167,vonyarcvashegy
8315,Gyenesdiás,ZA,46.7667,17.2833,gyenesdiás
8316,Vállus,ZA,46.85,17.3,vállus
8316,Várvölgy,ZA,46.8667,17.3,várvölgy
8318,Lesencefalu,VE,46.85,17.35,lesencefalu
8318,Lesencetomaj,VE,46.85,17.3667,lesencetomaj
8319,Lesenceistvánd,VE,46.8667,17.35,lesenceistvánd
8321,Uzsa,VE,46.9,17.3333,uzsa
8330,Sümeg,VE,46.9833,17.2833,sümeg
8331,Sümeg,VE,46.9833,17.2833,sümeg
8341,Szalapa,ZA,46.9833,17.15,szalapa
8341,Kisvásárhely,ZA,47.0,17.2,kisvásárhely
8341,Mihályfa,ZA,46.9833,17.1833,mihályfa
8342,Óhíd,ZA,46.9667,17.1833,óhíd
8344,Hetyefő,VE,47.05,17.1667,hetyefő
8344,Zalaerdőd,VE,47.05,17.1333,zalaerdőd
8345,Dabronc,VE,47.0333,17.1667,dabronc
8346,Gógánfa,VE,47.0167,17.1833,gógánfa
8347,Ukk,VE,47.05,17.2167,ukk
8348,Megyer,VE,47.0667,17.2,megyer
8348,Zalameggyes,VE,47.0833,17.2167,zalameggyes
8348,Rigács,VE,47.0667,17.2167,rigács
8349,Zalagyömörő,VE,47.0167,17.2333,zalagyömörő
8351,Sümegprága,VE,46.9333,17.2833,sümegprága
8352,Bazsi,VE,46.9333,17.25,bazsi
8353,Vindornyalak,ZA,46.8833,17.2,vindornyalak
8353,Zalaszántó,ZA,46.8833,17.2333,zalaszántó
8354,Karmacs,ZA,46.8333,17.1833,karmacs
8354,Zalaköveskút,ZA,46.85,17.15,zalaköveskút
8354,Vindornyafok,ZA,46.85,17.1833,vindornyafok
8355,Vindornyaszőlős,ZA,46.9,17.1667,vindornyaszőlős
8356,Nagygörbő,ZA,46.9333,17.1833,nagygörbő
8356,Kisgörbő,ZA,46.9333,17.1667,kisgörbő
8357,Döbröce,ZA,46.9333,17.2,döbröce
8357,Sümegcsehi,ZA,46.95,17.2167,sümegcsehi
8360,Keszthely,ZA,46.7658,17.2574,keszthely
8361,Keszthely,ZA,46.7667,17.25,keszthely
8362,Keszthely,ZA,46.7667,17.25,keszthely
8363,Keszthely,ZA,46.7667,17.25,keszthely
8364,Keszthely,ZA,46.7667,17.25,keszthely
8371,Nemesbük,ZA,46.8167,17.15,nemesbük
8372,Cserszegtomaj,ZA,46.8,17.2167,cserszegtomaj
8373,Rezi,ZA,46.85,17.2167,rezi
8380,Felsőpáhok,ZA,46.7899,17.1838,felsőpáhok
8380,Hévíz,ZA,46.7833,17.1667,hévíz
8381,Felsőpáhok,ZA,46.7833,17.1667,felsőpáhok
8391,Sármellék,ZA,46.7167,17.1667,sármellék
8392,Zalavár,ZA,46.6667,17.1667,zalavár
8393,Szentgyörgyvár,ZA,46.75,17.1333,szentgyörgyvár
8394,Alsópáhok,ZA,46.7667,17.1833,alsópáhok
8400,Ajka,VE,47.1,17.5667,ajka
